PID,MS Zoning,Lot Frontage,Lot Area,Alley,Lot Shape,Land Contour,Lot Config,Neighborhood,House Style,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Roof Style,Mas Vnr Type,Mas Vnr Area,Exter Qual,Foundation,Bsmt Unf SF,Total Bsmt SF,Heating QC,Central Air,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Fireplaces,Fireplace Qu,Garage Type,Garage Finish,Garage Cars,Garage Area,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Misc Val,Mo Sold,Yr Sold,Sale Type,SalePrice
903235100,RM,60.0,6324,No Access,IR1,Lvl,Inside,BrkSide,1Story,4,6,1927,1950,Gable,None,0.0,TA,BrkTil,520.0,520.0,Fa,N,520,0,0,520,0.0,0.0,1,0,1,1,Fa,4,0,No Fireplace,Detchd,Unf,1.0,240.0,Y,49,0,87,0,0,0,0,5,2008,WD ,68500
535106190,RL,80.0,11600,No Access,Reg,Lvl,Corner,NAmes,2Story,5,5,1960,1960,Gable,BrkFace,361.0,TA,CBlock,662.0,1105.0,TA,Y,1105,1169,0,2274,0.0,0.0,2,0,5,2,TA,12,0,No Fireplace,Detchd,Unf,2.0,480.0,Y,0,0,0,0,0,0,0,1,2010,WD ,154300
910201050,RM,50.0,7288,No Access,Reg,Lvl,Inside,IDOTRR,1.5Fin,5,7,1925,2003,Gable,None,0.0,Gd,BrkTil,936.0,936.0,Ex,Y,936,665,0,1601,0.0,0.0,2,0,3,1,TA,6,0,No Fireplace,No Garage,No Garage,0.0,0.0,N,0,0,0,176,0,0,0,9,2007,WD ,129850
902301130,RM,35.0,4571,Grvl,Reg,Lvl,Inside,OldTown,2Story,5,7,1910,1950,Gable,None,0.0,TA,BrkTil,448.0,616.0,Ex,Y,616,616,0,1232,0.0,0.0,1,0,3,1,TA,6,0,No Fireplace,Detchd,Unf,2.0,480.0,Y,280,0,143,0,0,0,0,6,2007,WD ,114000
527214050,RL,63.0,17423,No Access,IR1,Lvl,CulDSac,StoneBr,1Story,9,5,2008,2009,Hip,Stone,748.0,Ex,PConc,312.0,2216.0,Ex,Y,2234,0,0,2234,1.0,0.0,2,0,1,1,Ex,9,1,Gd,Attchd,Fin,3.0,1166.0,Y,0,60,0,0,0,0,0,7,2009,New,501837
902300215,RM,100.0,12665,Grvl,IR1,Lvl,Inside,OldTown,1.5Fin,5,8,1915,1950,Gable,None,0.0,TA,BrkTil,876.0,876.0,Gd,Y,876,540,0,1416,0.0,0.0,1,1,4,1,TA,7,1,Gd,Detchd,Unf,3.0,720.0,Y,418,0,194,0,0,0,0,6,2008,WD ,153900
527425110,RL,60.0,9000,No Access,Reg,Lvl,FR2,NAmes,1Story,4,7,1971,2006,Gable,None,0.0,TA,CBlock,624.0,864.0,Gd,Y,864,0,0,864,0.0,0.0,1,0,3,1,TA,5,0,No Fireplace,Detchd,Unf,2.0,576.0,Y,200,0,0,0,0,0,0,7,2009,WD ,130000
923203140,RM,32.0,4500,No Access,Reg,Lvl,FR2,Mitchel,1Story,6,5,1997,1997,Hip,BrkFace,197.0,TA,PConc,325.0,1189.0,Ex,Y,1189,0,0,1189,1.0,0.0,2,0,2,1,TA,4,0,No Fireplace,Attchd,RFn,2.0,392.0,Y,0,122,0,0,0,0,0,4,2008,WD ,160500
528186110,RL,48.0,6373,No Access,Reg,Lvl,Inside,NridgHt,1Story,9,5,2006,2006,Hip,BrkFace,572.0,Ex,PConc,1251.0,1666.0,Ex,Y,1666,0,0,1666,1.0,0.0,2,0,2,1,Gd,6,1,Gd,Attchd,RFn,2.0,575.0,Y,228,75,0,0,0,0,0,6,2006,New,310090
531371050,RL,67.0,10083,No Access,Reg,Lvl,Inside,SawyerW,1Story,7,5,2003,2003,Gable,No Vnr,0.0,Gd,PConc,343.0,1176.0,Ex,Y,1200,0,0,1200,1.0,0.0,2,0,2,1,Gd,5,0,No Fireplace,Attchd,RFn,2.0,555.0,Y,0,41,0,0,0,0,0,8,2009,WD ,184900
535327200,RL,70.0,13300,No Access,Reg,Lvl,Inside,NAmes,1Story,5,7,1956,2000,Hip,None,0.0,TA,CBlock,551.0,928.0,TA,Y,928,0,0,928,0.0,0.0,1,0,2,1,TA,4,0,No Fireplace,Attchd,Unf,1.0,252.0,Y,261,0,156,0,0,0,0,6,2007,WD ,132000
534129370,RL,80.0,9600,No Access,Reg,Lvl,Inside,NWAmes,1Story,5,5,1969,1969,Gable,BrkFace,128.0,TA,CBlock,588.0,1288.0,TA,Y,1336,0,0,1336,0.0,1.0,2,0,3,1,TA,6,1,Fa,Attchd,RFn,2.0,502.0,Y,312,11,0,0,0,0,650,8,2009,WD ,163000
533210060,FV,30.0,3215,Pave,Reg,Lvl,Inside,Somerst,2Story,7,5,2004,2004,Gable,BrkFace,120.0,Gd,PConc,320.0,600.0,Ex,Y,600,600,0,1200,0.0,0.0,2,1,2,1,Gd,4,0,No Fireplace,Detchd,RFn,2.0,480.0,Y,0,172,0,0,0,0,0,4,2010,ConLD,155000
534127210,RL,0.0,11104,No Access,IR1,Lvl,Inside,NWAmes,SLvl,6,6,1969,1969,Gable,None,0.0,TA,CBlock,599.0,1427.0,Gd,Y,1427,0,0,1427,0.0,1.0,2,0,4,1,TA,7,0,No Fireplace,Attchd,RFn,2.0,516.0,Y,0,0,0,0,216,0,0,5,2008,WD ,183000
907280090,RL,0.0,15295,No Access,IR3,Lvl,Corner,CollgCr,2Story,7,5,1996,2002,Gable,BrkFace,254.0,Gd,PConc,98.0,860.0,Ex,Y,1212,780,0,1992,1.0,0.0,2,1,3,1,Gd,7,2,TA,Attchd,RFn,2.0,608.0,Y,225,32,0,0,0,0,0,6,2007,WD ,211000
531452260,RL,70.0,9109,No Access,Reg,Lvl,Inside,SawyerW,2Story,7,5,1994,1994,Gable,None,0.0,Gd,PConc,122.0,754.0,Ex,Y,754,786,0,1540,1.0,0.0,2,1,3,1,Gd,6,0,No Fireplace,Attchd,RFn,2.0,495.0,Y,140,32,0,0,0,0,0,10,2009,WD ,184000
906226100,RL,64.0,7018,No Access,Reg,Bnk,Inside,SawyerW,1Story,5,5,1979,1979,Gable,None,0.0,TA,Slab,0.0,0.0,TA,Y,1535,0,0,1535,0.0,0.0,2,0,4,2,TA,8,0,No Fireplace,Attchd,Unf,2.0,400.0,Y,0,0,0,0,0,0,0,6,2009,WD ,118858
534403410,RL,0.0,14112,No Access,IR1,Lvl,Corner,NAmes,SLvl,5,7,1964,1964,Hip,BrkFace,86.0,TA,PConc,138.0,1152.0,TA,Y,1152,0,0,1152,1.0,0.0,1,0,3,1,TA,6,1,Gd,Attchd,RFn,2.0,484.0,Y,227,0,0,0,0,0,0,4,2010,WD ,180500
533206060,FV,80.0,3523,Pave,IR1,Lvl,Inside,Somerst,1Story,8,5,2006,2007,Gable,Stone,30.0,Gd,PConc,1081.0,1141.0,Ex,Y,1151,0,0,1151,1.0,0.0,2,0,2,1,Gd,5,0,No Fireplace,Attchd,Fin,2.0,484.0,Y,0,60,0,0,0,0,0,2,2007,New,166000
905200350,RL,88.0,15312,No Access,Reg,Lvl,Inside,Sawyer,SLvl,6,5,1960,1960,Hip,BrkFace,54.0,TA,CBlock,550.0,1138.0,Ex,Y,1138,0,0,1138,0.0,1.0,1,0,3,1,TA,6,1,TA,Attchd,RFn,2.0,480.0,Y,0,0,0,0,140,0,0,3,2009,COD,148000
534276180,RL,74.0,7450,No Access,IR1,Lvl,Inside,NAmes,1Story,5,5,1956,1956,Hip,None,0.0,TA,CBlock,250.0,894.0,Gd,Y,1074,0,0,1074,0.0,0.0,1,0,2,1,Gd,6,1,Gd,Detchd,Unf,2.0,396.0,Y,0,72,0,0,0,0,0,1,2007,WD ,124000
528186090,RL,60.0,7313,No Access,Reg,Lvl,Inside,NridgHt,1Story,9,5,2005,2005,Hip,BrkFace,246.0,Ex,PConc,408.0,1561.0,Ex,Y,1561,0,0,1561,1.0,0.0,2,0,2,1,Ex,6,1,Gd,Attchd,Fin,2.0,556.0,Y,203,47,0,0,0,0,0,8,2007,WD ,277500
528358030,RL,83.0,10019,No Access,IR1,Lvl,Inside,NoRidge,2Story,8,5,1995,1995,Hip,BrkFace,397.0,Gd,PConc,815.0,1342.0,Ex,Y,1358,1368,0,2726,0.0,0.0,2,1,4,1,Gd,9,1,Ex,Attchd,RFn,3.0,725.0,Y,307,169,168,0,0,0,0,6,2006,WD ,350000
527214030,RL,53.0,15401,No Access,IR1,HLS,CulDSac,StoneBr,1Story,9,5,2004,2004,Hip,BrkFace,296.0,Ex,PConc,547.0,1884.0,Ex,Y,1884,0,0,1884,1.0,0.0,2,0,2,1,Ex,7,1,Gd,Attchd,Fin,3.0,670.0,Y,214,76,0,0,0,0,0,9,2008,WD ,387000
905476170,RL,58.0,9098,No Access,IR1,Lvl,Inside,Edwards,1Story,4,7,1920,2002,Gable,None,0.0,TA,BrkTil,180.0,528.0,Ex,Y,605,0,0,605,1.0,0.0,1,0,2,1,TA,5,0,No Fireplace,No Garage,No Garage,0.0,0.0,N,0,0,144,0,0,0,0,7,2007,WD ,86000
533350120,RL,103.0,16280,No Access,Reg,Lvl,Inside,Veenker,1Story,8,9,1976,2007,Gable,None,0.0,Ex,CBlock,0.0,1426.0,Ex,Y,1671,0,0,1671,1.0,0.0,3,0,3,1,Ex,6,1,Gd,Attchd,RFn,2.0,550.0,Y,280,90,0,0,0,0,0,5,2008,WD ,290000
902477130,C (all),72.0,9392,No Access,Reg,Lvl,Corner,IDOTRR,1Story,3,3,1900,1950,Mansard,None,0.0,TA,CBlock,245.0,245.0,TA,N,797,0,0,797,0.0,0.0,1,0,2,1,TA,5,0,No Fireplace,No Garage,No Garage,0.0,0.0,N,0,36,94,0,0,0,0,9,2009,WD ,44000
914474070,RL,71.0,12209,No Access,IR1,Lvl,CulDSac,Mitchel,2Story,6,5,2001,2002,Gable,None,0.0,TA,PConc,114.0,804.0,Ex,Y,804,1157,0,1961,1.0,0.0,2,1,3,1,Gd,7,1,TA,BuiltIn,Fin,2.0,560.0,Y,125,192,0,0,0,0,0,6,2009,WD ,215000
534125210,RL,79.0,13110,No Access,IR1,Lvl,Corner,NWAmes,1Story,5,6,1972,1972,Gable,BrkFace,144.0,TA,CBlock,191.0,1153.0,Ex,Y,1193,0,0,1193,1.0,0.0,2,0,2,1,TA,6,0,No Fireplace,Attchd,Fin,2.0,501.0,Y,140,153,0,0,0,0,0,7,2006,WD ,146500
533223080,FV,0.0,2651,No Access,Reg,Lvl,FR2,Somerst,2Story,7,5,2000,2000,Gable,None,0.0,Gd,PConc,32.0,673.0,Ex,Y,673,709,0,1382,1.0,0.0,2,1,3,1,Gd,6,0,No Fireplace,Detchd,Unf,2.0,490.0,Y,153,50,0,0,0,0,0,4,2006,WD ,165000
903427040,RM,60.0,8520,Grvl,Reg,Lvl,Inside,OldTown,1.5Fin,6,7,1916,1950,Gable,None,0.0,TA,BrkTil,0.0,714.0,TA,N,1664,862,0,2526,0.0,0.0,2,0,5,1,Gd,10,1,Gd,Detchd,Unf,1.0,216.0,Y,88,15,0,0,0,0,0,8,2007,CWD,136000
526303060,RL,0.0,39384,No Access,IR1,Low,CulDSac,NAmes,1Story,6,6,1957,1957,Gable,Stone,902.0,TA,CBlock,595.0,1705.0,Ex,Y,1390,0,0,1390,1.0,0.0,1,1,1,1,Ex,4,2,Gd,Attchd,Unf,2.0,550.0,Y,0,189,0,0,0,0,0,10,2006,WD ,252000
528188120,RL,36.0,2628,No Access,Reg,Lvl,Inside,NridgHt,2Story,7,5,2003,2003,Gable,Stone,106.0,Gd,PConc,764.0,764.0,Ex,Y,764,862,0,1626,0.0,0.0,2,1,2,1,Gd,6,0,No Fireplace,BuiltIn,RFn,2.0,474.0,Y,0,27,0,0,0,0,0,6,2010,WD ,175500
902106010,RM,57.0,6406,Grvl,Reg,Lvl,Inside,OldTown,2Story,5,6,1939,1950,Gable,None,0.0,TA,BrkTil,269.0,690.0,TA,Y,868,690,0,1558,0.0,0.0,1,1,3,1,TA,7,1,Gd,Detchd,Unf,2.0,400.0,Y,0,36,0,0,182,0,0,10,2009,WD ,150000
534252110,RL,0.0,12342,No Access,IR1,Lvl,Inside,NAmes,1Story,5,5,1960,1978,Hip,None,0.0,TA,CBlock,978.0,978.0,TA,Y,1422,0,0,1422,0.0,0.0,1,0,3,1,TA,6,1,TA,Attchd,RFn,1.0,286.0,Y,0,0,36,0,0,0,600,8,2007,WD ,139900
903232090,RM,52.0,6240,No Access,Reg,Lvl,Inside,BrkSide,1.5Fin,5,7,1930,1992,Gable,None,0.0,TA,PConc,1078.0,1078.0,TA,Y,1128,445,0,1573,0.0,0.0,2,0,3,1,TA,8,1,Gd,Detchd,Unf,2.0,360.0,P,0,0,0,0,0,0,0,6,2008,WD ,162900
535457010,RL,87.0,10000,No Access,IR1,Lvl,Corner,NAmes,1Story,6,6,1962,1962,Hip,BrkFace,261.0,TA,CBlock,1116.0,1116.0,TA,Y,1116,0,0,1116,0.0,0.0,1,1,3,1,TA,5,0,No Fireplace,Attchd,Unf,2.0,440.0,Y,0,0,0,0,385,0,0,2,2010,WD ,160000
905228050,RL,0.0,9000,No Access,Reg,Lvl,Corner,Sawyer,1Story,2,2,1947,1950,Gable,None,0.0,TA,Slab,0.0,0.0,Fa,N,660,0,0,660,0.0,0.0,1,0,2,1,Fa,5,0,No Fireplace,No Garage,No Garage,0.0,0.0,N,0,0,100,0,0,0,0,6,2009,WD ,63900
527354200,RL,80.0,11088,No Access,Reg,Lvl,Inside,NWAmes,1Story,6,5,1978,1998,Gable,BrkFace,144.0,TA,PConc,308.0,1140.0,Gd,Y,1707,0,0,1707,0.0,0.0,2,0,3,1,TA,7,1,TA,Attchd,Fin,2.0,479.0,Y,0,0,0,0,0,0,0,5,2009,WD ,184000
908102320,RL,134.0,17755,No Access,Reg,Lvl,Inside,Edwards,1Story,5,4,1959,1959,Gable,BrkFace,132.0,TA,CBlock,1290.0,1466.0,TA,Y,1466,0,0,1466,0.0,0.0,1,1,3,1,Fa,6,2,Gd,Attchd,Fin,2.0,528.0,Y,0,140,0,0,100,0,0,11,2006,WD ,149900
533215020,FV,0.0,4765,No Access,IR1,Lvl,Inside,Somerst,1Story,9,5,2000,2000,Hip,BrkFace,260.0,Gd,PConc,587.0,1614.0,Ex,Y,1638,0,0,1638,1.0,0.0,2,0,2,1,Ex,5,1,TA,Attchd,Fin,2.0,495.0,Y,230,68,0,0,0,0,0,7,2008,WD ,300000
905226110,RL,0.0,10532,No Access,Reg,Lvl,Corner,ClearCr,1Story,5,3,1960,1960,Flat,Stone,275.0,TA,CBlock,0.0,988.0,Gd,Y,1721,0,0,1721,1.0,0.0,2,0,3,1,TA,7,2,TA,Basment,Unf,2.0,626.0,Y,50,84,0,0,0,0,0,12,2008,WD ,145000
907130100,RL,65.0,15426,No Access,IR1,Lvl,Inside,CollgCr,2Story,6,5,1997,1997,Gable,None,0.0,TA,PConc,107.0,928.0,Ex,Y,928,836,0,1764,1.0,0.0,2,1,3,1,Gd,7,0,No Fireplace,Attchd,RFn,2.0,470.0,Y,276,99,0,0,0,0,0,8,2009,WD ,231500
908127120,RL,63.0,13907,No Access,Reg,Lvl,Inside,Edwards,1Story,5,6,1940,1969,Gable,None,0.0,TA,CBlock,706.0,996.0,Ex,Y,996,0,0,996,1.0,0.0,1,0,3,1,TA,6,1,Gd,No Garage,No Garage,0.0,0.0,Y,144,0,0,0,0,0,0,7,2008,WD ,108000
535178040,RL,70.0,8750,No Access,Reg,Lvl,Inside,NAmes,1Story,5,5,1956,1956,Gable,None,0.0,TA,CBlock,565.0,1202.0,TA,Y,1202,0,0,1202,0.0,1.0,1,0,3,1,TA,6,0,No Fireplace,Attchd,RFn,1.0,304.0,Y,0,35,120,0,0,0,0,11,2009,COD,120000
532377140,RL,0.0,9945,No Access,IR1,Lvl,Inside,Sawyer,1Story,5,5,1961,1961,Hip,BrkFace,57.0,TA,CBlock,161.0,988.0,TA,Y,988,0,0,988,1.0,0.0,1,0,3,1,TA,5,0,No Fireplace,Detchd,Unf,2.0,572.0,Y,0,0,0,0,0,0,0,10,2007,WD ,128500
902106140,RM,56.0,8960,Grvl,Reg,Lvl,Inside,OldTown,1Story,5,6,1927,1950,Gable,None,0.0,TA,CBlock,1008.0,1008.0,Gd,Y,1028,0,0,1028,0.0,0.0,1,0,2,1,TA,5,1,Gd,Detchd,Unf,2.0,360.0,Y,0,0,130,0,0,0,0,3,2010,WD ,115000
902301080,RM,50.0,3500,Grvl,Reg,Lvl,Inside,OldTown,1.5Fin,5,7,1947,1950,Gable,None,0.0,TA,CBlock,408.0,720.0,TA,Y,720,564,0,1284,0.0,0.0,1,1,2,1,TA,5,0,No Fireplace,Detchd,Unf,1.0,240.0,Y,0,35,0,0,0,0,0,4,2009,WD ,110000
533350090,RL,0.0,24572,No Access,IR1,Lvl,CulDSac,Veenker,2Story,9,3,1977,1977,Mansard,BrkFace,1050.0,Gd,CBlock,584.0,994.0,TA,Y,1599,1345,0,2944,0.0,0.0,2,2,3,1,Gd,9,1,Gd,Attchd,RFn,3.0,864.0,Y,140,70,16,0,0,0,0,6,2008,WD ,150000
528235130,RL,74.0,9056,No Access,IR1,Lvl,Inside,Gilbert,2Story,8,5,2004,2004,Gable,None,0.0,Gd,PConc,707.0,707.0,Ex,Y,707,707,0,1414,0.0,0.0,2,1,3,1,Gd,6,1,Gd,Attchd,Fin,2.0,403.0,Y,100,35,0,0,0,0,0,10,2006,WD ,178000
909282060,RL,70.0,12320,No Access,IR1,HLS,Inside,Crawfor,2Story,7,7,1932,1990,Gable,None,0.0,TA,BrkTil,637.0,637.0,Ex,Y,959,650,0,1609,0.0,0.0,1,1,3,1,Gd,8,2,Gd,2Types,Unf,3.0,579.0,Y,0,0,0,0,104,0,0,5,2006,WD ,199500
527105060,RL,60.0,8238,No Access,IR1,Lvl,Inside,Gilbert,2Story,6,5,1997,1998,Gable,None,0.0,TA,PConc,113.0,813.0,Ex,Y,813,712,0,1525,1.0,0.0,2,1,3,1,TA,6,1,TA,Attchd,Fin,2.0,400.0,Y,421,72,0,0,0,0,0,5,2006,WD ,183500
910205010,RM,75.0,6000,No Access,Reg,Lvl,Inside,IDOTRR,SLvl,5,5,1967,1967,Hip,None,0.0,Fa,CBlock,367.0,624.0,Ex,Y,1092,564,0,1656,0.0,0.0,1,1,3,1,TA,7,1,Po,Attchd,Unf,1.0,288.0,Y,0,180,0,0,100,0,0,7,2008,WD ,126000
527454120,RL,24.0,2529,No Access,Reg,Lvl,Inside,NPkVill,1Story,7,6,1977,1977,Gable,None,0.0,TA,CBlock,677.0,1055.0,Fa,Y,1055,0,0,1055,0.0,0.0,2,0,2,1,TA,4,0,No Fireplace,Attchd,Unf,2.0,440.0,Y,0,38,0,0,0,0,0,9,2008,WD ,148500
535376060,RL,60.0,10800,No Access,Reg,Lvl,Inside,OldTown,2Story,5,7,1939,2006,Gable,None,0.0,TA,BrkTil,676.0,676.0,Ex,Y,676,676,0,1352,0.0,1.0,2,0,4,1,Gd,7,0,No Fireplace,Detchd,Unf,2.0,720.0,Y,187,0,128,0,0,0,0,8,2009,WD ,149000
527454130,RL,24.0,2349,No Access,Reg,Lvl,Inside,NPkVill,2Story,6,5,1977,1977,Gable,None,0.0,TA,CBlock,466.0,855.0,TA,Y,855,601,0,1456,0.0,0.0,2,1,3,1,TA,6,1,TA,Attchd,Unf,2.0,440.0,Y,0,28,0,0,0,0,0,5,2009,WD ,137900
533250160,RL,32.0,10846,No Access,IR1,Lvl,CulDSac,Veenker,1Story,8,5,1993,1993,Gable,None,0.0,Gd,PConc,100.0,1719.0,Ex,Y,1719,0,0,1719,2.0,0.0,1,1,1,1,Gd,6,2,Gd,Attchd,Fin,2.0,473.0,Y,122,30,0,0,0,0,0,5,2008,Con,324000
909100170,RL,67.0,5604,No Access,Reg,Lvl,Inside,Edwards,1Story,5,6,1925,1950,Gable,None,0.0,TA,CBlock,396.0,864.0,TA,N,864,0,0,864,1.0,0.0,1,0,2,1,TA,5,0,No Fireplace,No Garage,No Garage,0.0,0.0,Y,0,0,96,0,0,0,0,4,2008,WD ,98000
527450110,RM,21.0,1680,No Access,Reg,Lvl,Inside,BrDale,2Story,6,5,1973,1973,Gable,BrkFace,359.0,TA,CBlock,25.0,483.0,TA,Y,483,504,0,987,0.0,1.0,1,1,2,1,TA,5,0,No Fireplace,Detchd,Unf,1.0,264.0,Y,52,0,0,0,0,0,0,2,2008,WD ,103400
905101100,RL,54.0,6342,No Access,Reg,Lvl,Inside,Sawyer,1.5Fin,5,8,1875,1996,Gable,None,0.0,TA,CBlock,780.0,780.0,Gd,N,780,240,0,1020,0.0,0.0,1,0,2,1,TA,6,0,No Fireplace,No Garage,No Garage,0.0,0.0,N,0,0,176,0,0,0,0,5,2010,WD ,94000
528181060,RL,34.0,4590,No Access,Reg,Lvl,Inside,NridgHt,1Story,8,5,2006,2006,Gable,Stone,108.0,Gd,PConc,1530.0,1554.0,Ex,Y,1554,0,0,1554,0.0,0.0,2,0,2,1,Gd,6,1,Gd,Attchd,RFn,2.0,627.0,Y,156,73,0,0,0,0,0,8,2007,WD ,209500
527210040,RL,60.0,18062,No Access,IR1,HLS,CulDSac,StoneBr,2Story,10,5,2006,2006,Hip,BrkFace,662.0,Ex,PConc,1528.0,1528.0,Ex,Y,1528,1862,0,3390,0.0,0.0,3,1,5,1,Ex,10,1,Ex,BuiltIn,Fin,3.0,758.0,Y,204,34,0,0,0,0,0,9,2006,New,545224
903426200,RM,60.0,12900,Grvl,Reg,Lvl,Inside,OldTown,2Story,6,8,1912,2009,Gable,None,0.0,Gd,PConc,780.0,780.0,Ex,Y,780,780,0,1560,0.0,0.0,1,1,3,1,Gd,7,0,No Fireplace,No Garage,No Garage,0.0,0.0,N,344,0,0,0,168,0,0,5,2010,WD ,159900
527276150,RL,140.0,19138,No Access,Reg,Lvl,Corner,Gilbert,1Story,4,5,1951,1951,Gable,None,0.0,TA,CBlock,744.0,864.0,Ex,Y,864,0,0,864,0.0,0.0,1,0,2,1,TA,4,0,No Fireplace,Detchd,Unf,2.0,400.0,Y,0,0,0,0,0,0,0,6,2010,WD ,141000
528275080,RL,0.0,8658,No Access,IR1,Lvl,Inside,Gilbert,2Story,6,5,2000,2000,Gable,None,0.0,TA,PConc,250.0,982.0,Ex,Y,1008,881,0,1889,0.0,0.0,2,1,3,1,TA,9,1,TA,Attchd,Fin,2.0,431.0,Y,0,0,0,0,0,0,0,4,2006,WD ,215000
532378110,RL,0.0,6897,No Access,IR1,Lvl,Corner,Sawyer,1Story,5,8,1962,2010,Gable,None,0.0,TA,CBlock,381.0,1040.0,Ex,Y,1040,0,0,1040,1.0,0.0,1,1,3,1,TA,6,0,No Fireplace,Detchd,Unf,1.0,260.0,Y,0,104,0,0,0,0,0,4,2010,WD ,127000
905452160,RL,75.0,9525,No Access,Reg,Lvl,Inside,Edwards,1Story,5,7,1954,1998,Gable,None,0.0,TA,CBlock,218.0,1172.0,TA,Y,1172,0,0,1172,1.0,0.0,1,0,3,1,TA,5,0,No Fireplace,Attchd,Fin,1.0,366.0,Y,240,0,0,0,0,0,0,6,2010,WD ,128000
533238045,FV,57.0,12853,Pave,IR1,Lvl,Inside,Somerst,1Story,8,5,2010,2010,Gable,None,0.0,Gd,PConc,610.0,1642.0,Ex,Y,1418,0,0,1418,1.0,0.0,1,1,1,1,Gd,6,1,Gd,Attchd,RFn,3.0,852.0,Y,160,192,0,224,0,0,0,4,2010,New,267916
903233180,RM,52.0,6240,No Access,Reg,Lvl,Inside,BrkSide,1.5Fin,6,6,1931,1950,Gable,None,0.0,TA,BrkTil,459.0,884.0,TA,Y,959,408,0,1367,0.0,0.0,1,0,3,1,TA,6,1,Gd,Detchd,Unf,1.0,560.0,Y,0,0,0,0,120,0,0,11,2007,WD ,127500
908128060,RL,64.0,7301,No Access,Reg,Lvl,Corner,Edwards,SFoyer,7,5,2003,2003,Gable,BrkFace,500.0,Gd,Slab,0.0,0.0,Ex,Y,495,1427,0,1922,0.0,0.0,3,0,4,1,Gd,7,1,Ex,BuiltIn,RFn,2.0,672.0,Y,0,0,177,0,0,0,0,7,2009,ConLD,198500
527302050,RL,78.0,12090,No Access,IR1,Lvl,Inside,NWAmes,1Story,6,6,1981,1981,Gable,BrkFace,210.0,TA,CBlock,606.0,1422.0,TA,Y,1422,0,0,1422,0.0,0.0,2,0,3,1,Gd,7,1,TA,Attchd,Fin,2.0,576.0,Y,276,0,0,0,0,0,0,6,2008,WD ,175500
907192040,RL,0.0,8826,No Access,Reg,Lvl,Inside,CollgCr,2Story,7,5,2000,2000,Gable,BrkFace,144.0,Gd,PConc,144.0,985.0,Ex,Y,985,857,0,1842,1.0,0.0,2,1,3,1,Gd,7,1,TA,Attchd,Fin,2.0,486.0,Y,193,96,0,0,0,0,0,7,2007,WD ,217500
903426180,RM,57.0,8094,Grvl,Reg,Lvl,Inside,OldTown,1.5Fin,4,5,1915,1950,Gable,None,0.0,TA,CBlock,888.0,888.0,Ex,Y,888,1074,0,1962,0.0,0.0,1,1,4,1,TA,9,1,TA,Detchd,Unf,2.0,572.0,Y,160,0,364,0,0,0,0,6,2010,WD ,149500
527455280,RL,0.0,10710,No Access,Reg,Lvl,Inside,NAmes,1Story,5,7,1966,2004,Hip,BrkFace,165.0,Gd,PConc,220.0,864.0,Ex,Y,1120,0,0,1120,0.0,1.0,1,0,3,1,TA,5,1,TA,Attchd,RFn,2.0,656.0,Y,0,162,0,0,0,0,1200,7,2009,WD ,148800
527212030,RL,85.0,16056,No Access,IR1,Lvl,Inside,StoneBr,2Story,9,5,2005,2006,Hip,Stone,208.0,Gd,PConc,1752.0,1992.0,Ex,Y,1992,876,0,2868,0.0,0.0,3,1,4,1,Ex,11,1,Gd,BuiltIn,Fin,3.0,716.0,Y,214,108,0,0,0,0,0,7,2006,New,556581
535152230,RL,70.0,8400,No Access,Reg,Lvl,Inside,NAmes,1Story,6,3,1957,1957,Hip,None,0.0,TA,CBlock,628.0,1478.0,Gd,Y,1478,0,0,1478,1.0,0.0,1,1,3,1,TA,6,2,Gd,Attchd,RFn,2.0,442.0,Y,114,0,0,0,216,0,0,6,2009,WD ,156500
907285100,RL,90.0,11250,No Access,Reg,Lvl,Corner,CollgCr,2Story,7,5,1995,1996,Gable,None,0.0,Gd,PConc,245.0,930.0,Ex,Y,950,1045,0,1995,1.0,0.0,2,1,4,1,Gd,8,1,TA,Attchd,RFn,2.0,610.0,Y,275,170,0,0,0,0,0,7,2006,WD ,237000
534276160,RL,70.0,7535,No Access,IR1,Lvl,Inside,NAmes,1Story,5,7,1958,1985,Gable,None,0.0,TA,CBlock,522.0,912.0,Fa,Y,912,0,0,912,0.0,1.0,1,0,2,1,TA,5,0,No Fireplace,Attchd,Fin,1.0,297.0,Y,12,285,0,0,0,0,480,6,2007,WD ,120000
528221050,RL,88.0,12216,No Access,IR1,Lvl,Corner,Gilbert,1Story,6,5,2005,2005,Gable,None,0.0,TA,PConc,408.0,1326.0,Ex,Y,1326,0,0,1326,1.0,0.0,2,0,3,1,Gd,6,0,No Fireplace,Attchd,Fin,2.0,388.0,Y,120,23,0,0,0,0,2000,6,2007,WD ,203000
527182020,RL,30.0,3701,No Access,IR1,Lvl,Inside,StoneBr,1Story,8,5,1987,1987,Gable,None,0.0,TA,CBlock,1191.0,1191.0,TA,Y,1204,0,0,1204,0.0,0.0,2,0,2,1,TA,5,0,No Fireplace,Attchd,RFn,2.0,461.0,Y,120,70,0,0,0,0,0,8,2006,WD ,130000
