Lot Frontage,Lot Area,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Mas Vnr Area,Total Bsmt SF,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bedroom AbvGr,Kitchen AbvGr,TotRms AbvGrd,Fireplaces,Garage Area,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Misc Val,Mo Sold,Yr Sold,After 1999,PID 9,Bath Log,Floating Village,Regular Lot Shape,Hillside,CulDSac,NH1,NH2,NH3,NH4,1 Story,Hip Roof,Stone Vnr,Has Vnr,Exter Qual Num,PConc Foundation,Has Central Air,Excellent Heating,Kitchen Qual Num,Fireplace Qu Num,Attached or BuiltIn Garage,Finished Garage,Fully Paved Drive,New Sale,Has Alley Access,Total SF,1.5P Gr Liv Area,1.5P Total SF,P3 Overall Qual,SalePrice
70.0,13300,5,7,1956,2000,0.0,928.0,928,0,0,928,2,1,4,0,252.0,261,0,156,0,0,0,0,6,2007,0,0,0.0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1856.0,28269.749768966827,79958.92705633312,125,132000
80.0,9600,5,5,1969,1969,128.0,1288.0,1336,0,0,1336,3,1,6,1,502.0,312,11,0,0,0,0,650,8,2009,0,0,0.8109302162163288,0,1,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,1,1,1,0,0,2624.0,48832.58191003216,134414.38399219036,125,163000
30.0,3215,7,5,2004,2004,120.0,600.0,600,600,0,1200,2,1,4,0,480.0,0,172,0,0,0,0,0,4,2010,1,0,0.9162907318741551,1,1,0,0,0,0,1,0,0,0,0,1,2,1,1,1,1,0,0,1,1,0,1,1800.0,41569.219381653056,76367.53236814713,343,155000
0.0,11104,6,6,1969,1969,0.0,1427.0,1427,0,0,1427,4,1,7,0,516.0,0,0,0,0,216,0,0,5,2008,0,0,0.8109302162163288,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,2854.0,53905.85759451379,152468.78980302822,216,183000
0.0,15295,7,5,1996,2002,254.0,860.0,1212,780,0,1992,3,1,7,2,608.0,225,32,0,0,0,0,0,6,2007,0,1,1.0986122886681098,0,0,0,0,0,1,0,0,0,0,0,1,2,1,1,1,1,0,1,1,1,0,0,2852.0,88906.59980001485,152308.5493595156,343,211000
70.0,9109,7,5,1994,1994,0.0,754.0,754,786,0,1540,3,1,6,0,495.0,140,32,0,0,0,0,0,10,2009,0,0,1.0986122886681098,0,1,0,0,0,1,0,0,0,0,0,0,2,1,1,1,1,0,1,1,1,0,0,2294.0,60433.96396067364,109872.78181606217,343,184000
64.0,7018,5,5,1979,1979,0.0,0.0,1535,0,0,1535,4,2,8,0,400.0,0,0,0,0,0,0,0,6,2009,0,1,0.6931471805599453,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1535.0,60139.881734170376,60139.881734170376,125,118858
0.0,14112,5,7,1964,1964,86.0,1152.0,1152,0,0,1152,3,1,6,1,484.0,227,0,0,0,0,0,0,4,2010,0,0,0.4054651081081644,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,0,0,1,1,1,1,0,0,2304.0,39100.176572491335,110592.0,125,180500
80.0,3523,8,5,2006,2007,30.0,1141.0,1151,0,0,1151,2,1,5,0,484.0,0,60,0,0,0,0,0,2,2007,1,0,0.9162907318741551,1,0,0,0,0,0,1,0,1,0,1,1,2,1,1,1,1,0,1,1,1,1,1,2292.0,39049.27593438834,109729.12597847483,512,166000
88.0,15312,6,5,1960,1960,54.0,1138.0,1138,0,0,1138,3,1,6,1,480.0,0,0,0,0,140,0,0,3,2009,0,1,0.22314355131420976,0,1,0,0,0,1,0,0,0,1,0,1,1,0,1,1,0,0,1,1,1,0,0,2276.0,38389.58285785351,108582.13746284423,216,148000
74.0,7450,5,5,1956,1956,0.0,894.0,1074,0,0,1074,2,1,6,1,396.0,0,72,0,0,0,0,0,1,2007,0,0,0.0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,1,1,0,0,1,0,0,1968.0,35197.06271835762,87304.70337845493,125,124000
60.0,7313,9,5,2005,2005,246.0,1561.0,1561,0,0,1561,2,1,6,1,556.0,203,47,0,0,0,0,0,8,2007,1,0,0.9162907318741551,0,1,0,0,0,0,0,1,1,1,0,1,2,1,1,1,2,1,1,1,1,0,0,3122.0,61674.317839762116,174441.31347820102,729,277500
83.0,10019,8,5,1995,1995,397.0,1342.0,1358,1368,0,2726,4,1,9,1,725.0,307,169,168,0,0,0,0,6,2006,0,0,0.9162907318741551,0,0,0,0,0,0,0,1,0,1,0,1,2,1,1,1,1,2,1,1,1,0,0,4068.0,142327.4856659809,259460.59899722732,512,350000
53.0,15401,9,5,2004,2004,296.0,1884.0,1884,0,0,1884,2,1,7,1,670.0,214,76,0,0,0,0,0,9,2008,1,0,0.9162907318741551,0,0,1,1,0,0,0,1,1,1,0,1,2,1,1,1,2,1,1,1,1,0,0,3768.0,81775.14967274593,231295.05146457415,729,387000
58.0,9098,4,7,1920,2002,0.0,528.0,605,0,0,605,2,1,5,0,0.0,0,0,144,0,0,0,0,7,2007,0,1,0.4054651081081644,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1133.0,14881.0323902611,38136.85405221568,64,86000
103.0,16280,8,9,1976,2007,0.0,1426.0,1671,0,0,1671,3,1,6,1,550.0,280,90,0,0,0,0,0,5,2008,0,0,1.252762968495368,0,1,0,0,0,0,1,0,1,0,0,0,2,0,1,1,2,1,1,1,1,0,0,3097.0,68306.91554301072,172350.2064779732,512,290000
72.0,9392,3,3,1900,1950,0.0,245.0,797,0,0,797,2,1,5,0,0.0,0,36,94,0,0,0,0,9,2009,0,1,0.0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1042.0,22500.25717630801,33635.78582402974,27,44000
71.0,12209,6,5,2001,2002,0.0,804.0,804,1157,0,1961,3,1,7,1,560.0,125,192,0,0,0,0,0,6,2009,1,1,1.0986122886681098,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,0,0,2765.0,86839.31529555032,145392.73408599207,216,215000
79.0,13110,5,6,1972,1972,144.0,1153.0,1193,0,0,1193,2,1,6,0,501.0,140,153,0,0,0,0,0,7,2006,0,0,0.9162907318741551,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,1,0,0,1,1,1,0,0,2346.0,41206.01966946092,113629.73966352295,125,146500
0.0,2651,7,5,2000,2000,0.0,673.0,673,709,0,1382,3,1,6,0,490.0,153,50,0,0,0,0,0,4,2006,1,0,1.0986122886681098,1,1,0,0,0,0,1,0,0,0,0,0,2,1,1,1,1,0,0,0,1,0,0,2055.0,51376.21013659921,93157.48158360658,343,165000
60.0,8520,6,7,1916,1950,0.0,714.0,1664,862,0,2526,5,1,10,1,216.0,88,15,0,0,0,0,0,8,2007,0,1,0.6931471805599453,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,3240.0,126955.06124609605,184424.03314101987,216,136000
0.0,39384,6,6,1957,1957,902.0,1705.0,1390,0,0,1390,1,1,4,2,550.0,0,189,0,0,0,0,0,10,2006,0,0,0.6931471805599453,0,0,0,1,0,1,0,0,1,0,1,1,1,0,1,1,2,1,1,0,1,0,0,3095.0,51822.95823281415,172183.28134577992,216,252000
36.0,2628,7,5,2003,2003,106.0,764.0,764,862,0,1626,2,1,6,0,474.0,0,27,0,0,0,0,0,6,2010,1,0,0.9162907318741551,0,1,0,0,0,0,0,1,0,0,1,1,2,1,1,1,1,0,1,1,1,0,0,2390.0,65566.32043968915,116841.42672870783,343,175500
57.0,6406,5,6,1939,1950,0.0,690.0,868,690,0,1558,3,1,7,1,400.0,0,36,0,0,182,0,0,10,2009,0,1,0.4054651081081644,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,2248.0,61496.61057326655,106584.60016343824,125,150000
0.0,12342,5,5,1960,1978,0.0,978.0,1422,0,0,1422,3,1,6,1,286.0,0,0,36,0,0,0,600,8,2007,0,0,0.0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,1,1,1,0,0,2400.0,53622.7885138399,117575.50765359255,125,139900
52.0,6240,5,7,1930,1992,0.0,1078.0,1128,445,0,1573,3,1,8,1,360.0,0,0,0,0,0,0,0,6,2008,0,1,0.6931471805599453,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,2651.0,62386.85371935341,136494.32387832104,125,162900
87.0,10000,6,6,1962,1962,261.0,1116.0,1116,0,0,1116,3,1,5,0,440.0,0,0,0,0,385,0,0,2,2010,0,0,0.4054651081081644,0,0,0,0,0,1,0,0,1,1,0,1,1,0,1,0,0,0,1,0,1,0,0,2232.0,37281.75017350983,105448.71344876617,216,160000
0.0,9000,2,2,1947,1950,0.0,0.0,660,0,0,660,2,1,5,0,0.0,0,0,100,0,0,0,0,6,2009,0,1,0.0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,660.0,16955.70700383797,16955.70700383797,8,63900
80.0,11088,6,5,1978,1998,144.0,1140.0,1707,0,0,1707,3,1,7,1,479.0,0,0,0,0,0,0,0,5,2009,0,0,0.6931471805599453,0,1,0,0,0,1,0,0,1,0,0,1,1,1,1,0,0,0,1,1,1,0,0,2847.0,70526.16708002782,151908.1940614133,216,184000
134.0,17755,5,4,1959,1959,132.0,1466.0,1466,0,0,1466,3,1,6,2,528.0,0,140,0,0,100,0,0,11,2006,0,1,0.4054651081081644,0,1,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,1,1,1,0,0,2932.0,56130.76425633273,158761.7761553454,125,149900
0.0,4765,9,5,2000,2000,260.0,1614.0,1638,0,0,1638,2,1,5,1,495.0,230,68,0,0,0,0,0,7,2008,1,0,0.9162907318741551,1,0,0,0,0,0,1,0,1,1,0,1,2,1,1,1,2,0,1,1,1,0,0,3252.0,66293.48438572226,185449.55920141735,729,300000
0.0,10532,5,3,1960,1960,275.0,988.0,1721,0,0,1721,3,1,7,2,626.0,50,84,0,0,0,0,0,12,2008,0,1,0.9162907318741551,0,1,0,0,0,1,0,0,1,0,1,1,1,0,1,0,0,0,0,0,1,0,0,2709.0,71395.57662068428,140998.18023293777,125,145000
65.0,15426,6,5,1997,1997,0.0,928.0,928,836,0,1764,3,1,7,0,470.0,276,99,0,0,0,0,0,8,2009,0,1,1.0986122886681098,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,0,0,2692.0,74088.0,139673.03923091243,216,231500
63.0,13907,5,6,1940,1969,0.0,996.0,996,0,0,996,3,1,6,1,0.0,144,0,0,0,0,0,0,7,2008,0,1,0.4054651081081644,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,1,0,0,1,0,0,1992.0,31433.229805414525,88906.59980001485,125,108000
70.0,8750,5,5,1956,1956,0.0,1202.0,1202,0,0,1202,3,1,6,0,304.0,0,35,120,0,0,0,0,11,2009,0,0,0.22314355131420976,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,1,1,0,0,2404.0,41673.185719356756,117869.56886321423,125,120000
0.0,9945,5,5,1961,1961,57.0,988.0,988,0,0,988,3,1,5,0,572.0,0,0,0,0,0,0,0,10,2007,0,0,0.4054651081081644,0,0,0,0,0,1,0,0,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,1976.0,31055.27768351138,87837.58976656862,125,128500
56.0,8960,5,6,1927,1950,0.0,1008.0,1028,0,0,1028,2,1,5,1,360.0,0,0,130,0,0,0,0,3,2010,0,1,0.0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,2036.0,32960.18737810815,91868.50742229352,125,115000
50.0,3500,5,7,1947,1950,0.0,720.0,720,564,0,1284,2,1,5,0,240.0,0,35,0,0,0,0,0,4,2009,0,1,0.4054651081081644,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,2004.0,46009.50232288978,89711.18137668236,125,110000
0.0,24572,9,3,1977,1977,1050.0,994.0,1599,1345,0,2944,3,1,9,1,864.0,140,70,16,0,0,0,0,6,2008,0,0,1.0986122886681098,0,0,0,1,0,0,1,0,0,0,0,1,2,0,1,0,1,1,1,1,1,0,0,3938.0,159737.4357625663,247123.22770634087,729,150000
74.0,9056,8,5,2004,2004,0.0,707.0,707,707,0,1414,3,1,6,1,403.0,100,35,0,0,0,0,0,10,2006,1,0,0.9162907318741551,0,0,0,0,0,1,0,0,0,0,0,0,2,1,1,1,1,1,1,1,1,0,0,2121.0,53170.91257445183,97681.20372415565,512,178000
70.0,12320,7,7,1932,1990,0.0,637.0,959,650,0,1609,3,1,8,2,579.0,0,0,0,0,104,0,0,5,2006,0,1,0.4054651081081644,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,0,2246.0,64540.75866458342,106442.3925698779,343,199500
60.0,8238,6,5,1997,1998,0.0,813.0,813,712,0,1525,3,1,6,1,400.0,421,72,0,0,0,0,0,5,2006,0,0,1.0986122886681098,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,0,0,2338.0,59553.15377878824,113049.00915974451,216,183500
75.0,6000,5,5,1967,1967,0.0,624.0,1092,564,0,1656,3,1,7,1,288.0,0,180,0,0,100,0,0,7,2008,0,1,0.4054651081081644,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,2280.0,67389.23071233266,108868.50784317749,125,126000
24.0,2529,7,6,1977,1977,0.0,1055.0,1055,0,0,1055,2,1,4,0,440.0,0,38,0,0,0,0,0,9,2008,0,0,0.6931471805599453,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,2110.0,34267.20553240372,96922.2936171034,343,148500
60.0,10800,5,7,1939,2006,0.0,676.0,676,676,0,1352,4,1,7,0,720.0,187,0,128,0,0,0,0,8,2009,0,0,0.8109302162163288,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,2028.0,49712.435144539035,91327.57498149177,125,149000
24.0,2349,6,5,1977,1977,0.0,855.0,855,601,0,1456,3,1,6,1,440.0,0,28,0,0,0,0,0,5,2009,0,0,0.9162907318741551,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,2311.0,55557.41909052291,111096.38261887738,216,137900
32.0,10846,8,5,1993,1993,0.0,1719.0,1719,0,0,1719,1,1,6,2,473.0,122,30,0,0,0,0,0,5,2008,0,0,0.9162907318741551,0,0,0,1,0,0,1,0,1,0,0,0,2,1,1,1,1,1,1,1,1,0,0,3438.0,71271.15797431665,201585.27642662794,512,324000
67.0,5604,5,6,1925,1950,0.0,864.0,864,0,0,864,2,1,5,0,0.0,0,0,96,0,0,0,0,4,2008,0,1,0.4054651081081644,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1728.0,25396.30965317599,71831.61109149648,125,98000
21.0,1680,6,5,1973,1973,359.0,483.0,483,504,0,987,2,1,5,0,264.0,52,0,0,0,0,0,0,2,2008,0,0,0.5596157879354227,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1470.0,31008.140914927488,56360.65116728159,216,103400
54.0,6342,5,8,1875,1996,0.0,780.0,780,240,0,1020,2,1,6,0,0.0,0,0,176,0,0,0,0,5,2010,0,1,0.0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1800.0,32576.187622249476,76367.53236814713,125,94000
34.0,4590,8,5,2006,2006,108.0,1554.0,1554,0,0,1554,2,1,6,1,627.0,156,73,0,0,0,0,0,8,2007,1,0,0.6931471805599453,0,1,0,0,0,0,0,1,1,0,1,1,2,1,1,1,1,1,1,1,1,0,0,3108.0,61259.93359447919,173269.25783877532,512,209500
60.0,18062,10,5,2006,2006,662.0,1528.0,1528,1862,0,3390,5,1,10,1,758.0,204,34,0,0,0,0,0,9,2006,1,0,1.252762968495368,0,0,1,1,0,0,0,1,0,1,0,1,2,1,1,1,2,2,1,1,1,1,0,4918.0,197378.36507581067,344891.7346530647,1000,545224
60.0,12900,6,8,1912,2009,0.0,780.0,780,780,0,1560,3,1,7,0,0.0,344,0,0,0,168,0,0,5,2010,0,1,0.4054651081081644,0,1,0,0,0,1,0,0,0,0,0,0,2,1,1,1,1,0,0,0,0,0,1,2340.0,61615.06309337028,113194.09878611163,216,159900
140.0,19138,4,5,1951,1951,0.0,864.0,864,0,0,864,2,1,4,0,400.0,0,0,0,0,0,0,0,6,2010,0,0,0.0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1728.0,25396.30965317599,71831.61109149648,64,141000
0.0,8658,6,5,2000,2000,0.0,982.0,1008,881,0,1889,3,1,9,1,431.0,0,0,0,0,0,0,0,4,2006,1,0,0.9162907318741551,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,0,0,2871.0,82100.90358211656,153833.09887992244,216,215000
0.0,6897,5,8,1962,2010,0.0,1040.0,1040,0,0,1040,3,1,6,0,260.0,0,104,0,0,0,0,0,4,2010,0,0,0.6931471805599453,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,2080.0,33538.99223292197,94862.59536824828,125,127000
75.0,9525,5,7,1954,1998,0.0,1172.0,1172,0,0,1172,3,1,5,0,366.0,240,0,0,0,0,0,0,6,2010,0,1,0.4054651081081644,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,1,1,0,0,2344.0,40122.81704965393,113484.46406447007,125,128000
57.0,12853,8,5,2010,2010,0.0,1642.0,1418,0,0,1418,1,1,6,1,852.0,160,192,0,224,0,0,0,4,2010,1,0,0.6931471805599453,1,0,0,0,0,0,1,0,1,0,0,0,2,1,1,1,1,1,1,1,1,1,1,3060.0,53396.691208351105,169270.8362358974,512,267916
52.0,6240,6,6,1931,1950,0.0,884.0,959,408,0,1367,3,1,6,1,560.0,0,0,0,0,120,0,0,11,2007,0,1,0.0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,2251.0,50542.040550417034,106798.03018314524,216,127500
64.0,7301,7,5,2003,2003,500.0,0.0,495,1427,0,1922,4,1,7,1,672.0,0,0,177,0,0,0,0,7,2009,1,1,1.0986122886681098,0,1,0,0,0,1,0,0,0,0,0,1,2,0,1,1,1,2,1,1,1,0,0,1922.0,84261.67247331375,84261.67247331375,343,198500
78.0,12090,6,6,1981,1981,210.0,1422.0,1422,0,0,1422,3,1,7,1,576.0,276,0,0,0,0,0,0,6,2008,0,0,0.6931471805599453,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0,1,1,1,0,0,2844.0,53622.7885138399,151668.14953707322,216,175500
0.0,8826,7,5,2000,2000,144.0,985.0,985,857,0,1842,3,1,7,1,486.0,193,96,0,0,0,0,0,7,2007,1,1,1.0986122886681098,0,1,0,0,0,1,0,0,0,0,0,1,2,1,1,1,1,0,1,1,1,0,0,2827.0,79055.92759559526,150310.2900103649,343,217500
57.0,8094,4,5,1915,1950,0.0,888.0,888,1074,0,1962,4,1,9,1,572.0,160,0,364,0,0,0,0,6,2010,0,1,0.4054651081081644,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,2850.0,86905.74853253379,152148.36509144618,64,149500
0.0,10710,5,7,1966,2004,165.0,864.0,1120,0,0,1120,3,1,5,1,656.0,0,162,0,0,0,0,1200,7,2009,0,0,0.22314355131420976,0,1,0,0,0,1,0,0,1,1,0,1,2,1,1,1,0,0,1,1,1,0,0,1984.0,37482.36918872658,88371.5559668381,125,148800
85.0,16056,9,5,2005,2006,208.0,1992.0,1992,876,0,2868,4,1,11,1,716.0,214,108,0,0,0,0,0,7,2006,1,0,1.252762968495368,0,0,0,0,0,0,0,1,0,1,1,1,2,1,1,1,2,1,1,1,1,1,0,4860.0,153592.04416896077,338808.5831262248,729,556581
70.0,8400,6,3,1957,1957,0.0,1478.0,1478,0,0,1478,3,1,6,2,442.0,114,0,0,0,216,0,0,6,2009,0,0,0.6931471805599453,0,1,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,1,1,1,1,0,0,2956.0,56821.36351760665,160715.08583826225,216,156500
90.0,11250,7,5,1995,1996,0.0,930.0,950,1045,0,1995,4,1,8,1,610.0,275,170,0,0,0,0,0,7,2006,0,1,1.0986122886681098,0,1,0,0,0,1,0,0,0,0,0,0,2,1,1,1,1,0,1,1,1,0,0,2925.0,89107.5186221679,158193.56221098252,343,237000
70.0,7535,5,7,1958,1985,0.0,912.0,912,0,0,912,2,1,5,0,297.0,12,285,0,0,0,0,480,6,2007,0,0,0.22314355131420976,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,1,1,0,0,1824.0,27541.796019867696,77899.96292682044,125,120000
88.0,12216,6,5,2005,2005,0.0,1326.0,1326,0,0,1326,3,1,6,0,388.0,120,23,0,0,0,0,2000,6,2007,1,0,0.9162907318741551,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,1,1,0,1,1,1,0,0,2652.0,48285.33914139985,136571.56295510425,216,203000
30.0,3701,8,5,1987,1987,0.0,1191.0,1204,0,0,1204,2,1,5,0,461.0,120,70,0,0,0,0,0,8,2006,0,0,0.6931471805599453,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,1,1,0,0,2395.0,41777.23858753711,117208.27562505986,512,130000
80.0,9760,6,6,1964,1964,360.0,780.0,798,813,0,1611,4,1,7,0,442.0,328,128,0,0,189,0,0,6,2008,0,0,0.6931471805599453,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,2391.0,64661.1330785349,116914.76583819513,216,167900
60.0,9873,4,5,1970,1970,160.0,960.0,960,0,0,960,3,1,6,0,576.0,0,288,0,0,0,0,0,5,2006,0,1,0.4054651081081644,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1920.0,29744.51209887296,84130.18483279351,64,129000
72.0,10011,5,6,1957,1996,64.0,1070.0,1236,0,0,1236,2,1,6,1,447.0,0,0,0,0,0,0,0,5,2006,0,0,0.22314355131420976,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,0,2306.0,43453.79449484245,110736.03124548035,125,134450
0.0,25339,5,7,1918,2007,0.0,816.0,1416,0,0,1416,3,1,7,0,576.0,0,0,112,0,0,0,0,8,2007,0,1,0.6931471805599453,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,1,1,0,1,0,0,0,0,2232.0,53283.76202934624,105448.71344876617,125,112000
0.0,8883,7,5,1988,1988,360.0,929.0,946,927,0,1873,3,1,7,1,619.0,108,48,0,0,144,0,0,5,2007,0,1,1.0986122886681098,0,0,0,0,0,1,0,0,0,0,0,1,2,1,1,1,1,0,1,1,1,0,0,2802.0,81060.01244140048,148320.84684224264,343,207000
50.0,3000,5,1,1922,1950,0.0,1040.0,1088,1040,0,2128,4,2,11,0,0.0,0,56,0,0,0,0,0,9,2009,0,1,0.6931471805599453,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,3168.0,98165.17280583782,178310.8455254475,125,62500
36.0,2448,7,5,2003,2004,106.0,764.0,764,862,0,1626,2,1,6,0,474.0,0,27,0,0,0,0,0,10,2008,1,0,1.0986122886681098,0,1,0,0,0,0,0,1,0,0,1,1,2,1,1,1,1,0,1,1,1,0,0,2390.0,65566.32043968915,116841.42672870783,343,154000
73.0,7100,5,7,1957,1957,0.0,816.0,816,0,0,816,2,1,5,0,308.0,0,0,0,0,0,0,0,7,2006,0,0,0.4054651081081644,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1632.0,23309.622390763863,65929.56823762764,125,129900
36.0,2592,5,3,1976,1976,0.0,536.0,536,576,0,1112,3,1,4,0,336.0,182,0,0,0,0,0,0,4,2010,0,1,0.4054651081081644,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1648.0,37081.49036918554,66901.49319708791,125,85000
0.0,5700,7,7,1926,1950,0.0,572.0,572,539,0,1111,2,1,5,1,288.0,0,0,176,0,0,0,0,8,2008,0,1,0.0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,1683.0,37031.48162037269,69044.0365781144,343,116900
24.0,2289,6,6,1978,1978,0.0,855.0,855,586,0,1441,3,1,7,1,440.0,28,0,0,0,0,0,0,4,2009,0,0,0.9162907318741551,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,2296.0,54701.08884656685,110016.50028972927,216,148500
60.0,12180,4,4,1941,1950,0.0,672.0,672,252,0,924,2,1,5,0,280.0,0,0,0,0,0,0,0,7,2010,0,1,0.4054651081081644,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1596.0,28087.168315798586,63760.15006255867,64,80000
0.0,7400,5,5,1984,1984,0.0,1060.0,1126,0,0,1126,2,1,5,0,506.0,178,0,0,0,0,0,0,3,2008,0,1,0.4054651081081644,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,2186.0,37783.96982848679,102205.72809779303,125,152000
68.0,8842,5,6,1954,1954,0.0,381.0,992,0,0,992,3,1,6,0,319.0,60,0,56,0,0,0,0,1,2010,0,1,0.0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1373.0,31244.063244078865,50875.162083279894,125,155891
60.0,8850,6,7,1920,1950,0.0,768.0,752,624,0,1376,3,1,7,0,576.0,0,54,144,0,0,0,0,2,2007,0,1,0.0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,2144.0,51041.996199208355,99274.37727832898,216,165000
92.0,9215,7,5,2009,2010,0.0,1218.0,1218,0,0,1218,2,1,4,0,676.0,0,136,0,0,0,0,0,4,2010,1,0,0.6931471805599453,1,1,0,0,0,0,1,0,1,1,0,0,2,1,1,1,1,0,1,1,1,1,0,2436.0,42508.0255010745,120230.85234664187,343,204500
79.0,9480,5,7,1942,1995,224.0,728.0,888,756,0,1644,3,1,7,2,312.0,168,0,0,0,0,0,0,6,2007,0,0,0.4054651081081644,0,1,0,0,0,1,0,0,0,0,1,1,1,0,1,1,1,1,1,0,1,0,0,2372.0,66658.06765876131,115523.94923997362,125,146500
82.0,11880,7,5,1978,1978,206.0,1271.0,1601,0,0,1601,3,1,7,1,478.0,0,0,0,0,0,0,0,4,2009,0,0,0.6931471805599453,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,1,1,1,0,0,2872.0,64060.00937402367,153913.47844812032,343,157000
60.0,10800,7,7,1890,1999,0.0,1313.0,1313,1182,0,2495,5,1,10,1,342.0,0,299,0,0,0,0,0,12,2008,0,1,0.6931471805599453,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,3808.0,124625.18756254693,234987.85098808832,343,184000
0.0,7861,6,5,2002,2003,0.0,783.0,807,702,0,1509,3,1,7,1,393.0,100,75,0,0,0,0,0,6,2006,1,0,1.0986122886681098,0,0,0,0,0,1,0,0,0,0,0,0,2,1,1,1,1,1,1,1,1,0,0,2292.0,58618.386441457085,109729.12597847483,216,183200
